,risk_tolerance,investment_experience,liquidity_needs,platform,time_spent,instrument_type_first_traded,first_deposit_amount,time_horizon,user_id,churn_flag,deposit_per_time,equity_volatility,avg_rolling_5day_avg,sd_rolling_5day_avg,avg_rolling_5day_sum,sd_rolling_5day_sum,avg_equity_growth_rate,equity_volatility_growth_rate,ndays_above10,avg_equity,equity_delta_start_to_end,ndays_from_2017_08_18,max_streak_duration
2355,med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,63.9878166667,stock,100.0,long_time_horizon,5561b1e99efaf20a76baa54865362556,0,1.5387499554395767,498.6295864776993,561.429572,1188.6710343960117,2807.14786,5943.355171980059,0.030188207773213363,0.46222183104763387,252,517.4592063492064,3577.02,1,79
2356,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,100.0,long_time_horizon,20180506d1dcfcf3c144efd7450246c9,0,100.0,29.51976845475908,100.48446987951807,64.1722504753691,502.4223493975903,320.8612523768455,-0.002570648569294628,0.020451813767285307,252,96.94020634920635,-69.21500000000002,2,79
2357,med_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,17.7411166667,stock,50.0,long_time_horizon,fbad1dcd9481a625ca1848002031f830,0,2.667930672927408,11.877312274444884,208.4858518018018,1076.6676817279892,1042.429259009009,5383.338408639946,0.005168794768190378,0.08310671163620763,222,102.34038918918918,49.150000000000006,1,55
2358,high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,10.221,etp,1800.0,med_time_horizon,6d8066a0e7de0a667b255e3934c4e0b4,0,160.41351038231886,708.57904855501,448.16611782805427,692.996776200513,2240.8305891402715,3464.983881002566,-0.00503644113322069,0.1081535905076807,221,453.4264705882353,-1462.92,0,52
2359,low_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,7.55766666667,stock,250.0,short_time_horizon,f4f278a9c13e8dd94c2f3b2e0b76f8bc,0,29.213570677353946,286.2580736210996,875.7558782894737,300.4892133314056,4378.779391447369,1502.446066657028,0.012648009788936172,0.09422194708075703,152,890.0316960526316,805.38,0,52
2360,low_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,1000.0,short_time_horizon,ac38f8dc96e69e79e1d55b140aae425d,0,1000.0,1867.076919943059,3609.113263052209,1928.7773005981649,18045.566315261043,9643.886502990823,0.012109526539140915,0.15317277986169217,252,3576.8499206349206,3669.66,2,79
2361,low_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,25.4128,etp,1000.0,short_time_horizon,2ecf0856e0a32f8160e419d1d0d88783,0,37.86043130603344,629.2505148627391,1974.47239024,629.6226108848949,9872.361951199999,3148.113054424475,0.003724492208021104,0.05395788604233476,252,1977.8944047619048,1067.6599999999999,1,79
2362,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,100.0,short_time_horizon,dba39639ec5fdda7a63671383a16812e,0,100.0,68.41646136625226,375.17152441767064,253.08181501846065,1875.8576220883535,1265.4090750923028,0.00200909714130688,0.013981686538748036,252,360.2184325396825,184.95,2,79
2363,high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,50.7689833333,stock,200.0,long_time_horizon,8b751009728923081a91f3005e75a8d9,0,3.8633171277936134,61.59776458243071,138.78419298245615,445.8188020971032,693.9209649122807,2229.094010485516,-0.010456962631379562,0.09241731795104577,114,78.5180701754386,-163.63000000000002,0,47
2364,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,6.18138333333,stock,100.0,long_time_horizon,a3239e3a32e7c2078e5869f5802f27c9,0,13.924893764671117,17.848267425608725,149.21168064,154.91610040116203,746.0584031999999,774.5805020058103,0.001488887316214421,0.01065996802142084,252,139.87410714285716,50.55,1,79
2365,med_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,18.5257166667,stock,500.0,short_time_horizon,a2e46cf0f0f927824ef8cbd761957437,0,25.60725470592952,672.6635936064305,1272.9387917928286,658.6201706101658,6364.693958964143,3293.1008530508293,0.008241656943901105,0.05114354594548519,252,1287.9754761904762,2336.58,0,79
2366,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,21.80805,etp,5000.0,short_time_horizon,4d1773da806e05bba86eebf8403287db,0,219.2208452717352,2117.486059570956,12420.217977600001,2202.322037673233,62101.089887999995,11011.610188366165,0.002179149158087059,0.016082789393820525,252,12452.19795079365,5263.650000000001,1,79
2367,high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,265.474866667,stock,100.0,long_time_horizon,1ed4c03fac37fe92a13918f86821340d,0,0.375269912884373,389.3927217325448,489.5461595121951,381.3218485725006,2447.7307975609756,1906.609242862503,0.010230134668180188,0.13940752842520832,164,484.11253048780486,-51.4785,0,52
2368,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,62.53145,stock,500.0,med_time_horizon,c81174f58da942bd579b46091f8c7cb7,0,7.87011787075535,645.9284827797335,2112.24697032,649.9777687745102,10561.2348516,3249.8888438725508,0.009683980705953756,0.11726053184790397,252,2103.0000793650793,2127.04,1,79
2369,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,30.9448,stock,300.0,short_time_horizon,5464f1bf4538a80de1313e2caf09bdd5,0,9.391199819688964,3738.391037308556,11061.08027250996,3875.543301740379,55305.401362549805,19377.716508701895,0.0034151212498402883,0.020883468383378612,251,11158.853490039839,9652.895,0,79
2370,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,52.5529333333,stock,100.0,short_time_horizon,e745b60190f3b054389313cad4c40cff,0,1.867311345535923,30.839683966283907,143.65090915254237,80.11361056918372,718.2545457627118,400.56805284591866,0.03636610839912563,0.2725693127229175,59,133.37677966101697,123.37,156,34
2371,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,7.5625,stock,20.0,short_time_horizon,c0f07b27f8549e11fca1a913a1dbd9e7,0,2.335766423357664,1.075233426293405,37.52625192,33.46694095643435,187.6312596,167.33470478217174,-0.0006994887250693383,0.004665726027079741,252,35.37208531746032,-6.590000000000003,1,79
2372,high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,35.84075,stock,40.0,short_time_horizon,dc95e49db51dc657aadf5e31de0c3c1f,0,1.0857542259590263,25.245461429141795,3341.1771413333336,12155.0904427962,16705.885706666668,60775.452213981,0.11155930636174641,0.3061785534531199,15,93.22767999999999,72.43440000000001,199,15
2373,med_risk_tolerance,good_investment_exp,not_important_liq_need,both,108.940966667,etp,0.6,short_time_horizon,491a7c76b42caebffeb07371d77ab68e,0,0.005457474299069417,424.0365663575866,715.4653355072463,419.1788681324781,3577.326677536232,2095.8943406623903,0.025852352918103044,0.16107766364550266,138,700.3128427536233,190.21,0,52
2374,high_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,108.55535,stock,500.0,short_time_horizon,00384fa9be6fdca1b786bae70d78f88f,0,4.56390308643074,24.522490293959734,490.17742580645165,255.2185349877437,2450.887129032258,1276.0926749387183,-0.0012614284949133013,0.01625318051321441,124,462.786814516129,-79.73000000000002,0,50
2375,med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,0.0,adr,2000.0,short_time_horizon,183d3f6e71e0ad40a0ed50958d042b67,0,2000.0,30881.37729700403,119760.12069607843,34037.53858199708,598800.6034803921,170187.6929099854,0.006446500242625577,0.044726095594193896,204,121746.71901960784,105766.71000000002,0,52
2376,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,41.9583333333,stock,50.0,long_time_horizon,bbe191f0b85624806b65bb7218726f00,0,1.163918525704104,4.690955390591824,25.742052,54.21832452026249,128.71026,271.0916226013124,-0.00032494202536549903,0.06010863707774141,252,21.287559523809524,-10.55,1,79
2377,high_risk_tolerance,no_investment_exp,not_important_liq_need,iOS,27.3872166667,stock,100.0,long_time_horizon,8c2246097820574a057151b69bb6f9a5,0,3.5227123946007124,51.6290520188277,171.62564324324325,57.416122696027955,858.1282162162163,287.0806134801398,0.009347777676207097,0.07920973359911423,111,170.25423423423425,107.56,0,52
2378,high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,24.7451,stock,25.0,short_time_horizon,4b73adec16efb51118f69e865513a643,0,0.9710585703687303,1.2520506575614796,26.87612585858586,23.448983174806397,134.38062929292929,117.24491587403197,-0.000581433655989141,0.012142648391123105,198,24.451060606060608,-3.0600000000000023,0,52
2379,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,2.38788333333,etp,100.0,med_time_horizon,b2ecc471ab4b20f06754cd58e300cbb6,0,29.51695503094805,14.896121858224156,278.28930980079684,1084.4692012538007,1391.446549003984,5422.346006269001,0.002083016057566151,0.02696496205968691,252,209.86950595238096,115.04399999999998,0,79
2380,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,1.28921666667,adr,50.0,long_time_horizon,72d740929ef54f5fae8e2a7aad1b65a9,0,21.841532401881516,34.71053671296797,186.3789172,979.9444617719337,931.894586,4899.722308859668,0.004304944658346981,0.0735724286796372,252,122.78525714285715,72.56810000000002,1,79
2381,med_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,14.8609333333,stock,20.0,short_time_horizon,7d45d0028650185f557075bc0781a248,1,1.2609598426348616,80.32526178115187,149.6946355029586,120.30045037771548,748.473177514793,601.5022518885773,0.025183766568993328,0.212865146977984,171,142.25692046783627,214.49,2,79
2382,med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,5.5569,stock,100.0,long_time_horizon,e44963da1824f77fd74f71a89c61e6ad,0,15.25110951821745,21.160286198060046,184.0282409638554,100.44327798965641,920.1412048192772,502.2163899482821,-0.0009242773773504328,0.019309683680390845,252,177.72301587301587,-48.099999999999994,2,79
2383,high_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,55.2734333333,etp,200.0,short_time_horizon,0623537f93951d6e0d6b9c07c8176f94,0,3.554074954258199,647.9396385938568,389.64344785276074,710.2276747393806,1948.2172392638035,3551.138373696903,0.08135412335672253,0.7865839486254452,163,348.8331288343558,-250.39,0,52
2384,high_risk_tolerance,good_investment_exp,very_important_liq_need,both,0.0,stock,100.0,long_time_horizon,09a44bc9594f8619de38cde31ae27e03,0,100.0,2986.3094001532013,3996.01032352,3516.6619412898044,19980.051617600002,17583.309706449025,0.01212423563236864,0.05248091523017828,252,3886.081796825397,7968.220300000001,1,79
2385,high_risk_tolerance,good_investment_exp,not_important_liq_need,iOS,35.83795,stock,200.0,short_time_horizon,9cf130745be77346809ab694f66b830f,0,5.42918376294012,2426.35402074081,4070.822912290503,2064.4020728376504,20354.114561452516,10322.010364188252,0.05590866556831599,0.3684518410391242,179,4101.6686284916195,4152.87,0,52
2386,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,40.0,long_time_horizon,b300a57a8097d1c0def64612d03b5ec7,0,40.0,722.7776371710734,684.4458574297189,812.1790362026222,3422.2292871485943,4060.8951810131107,0.02740397660849077,0.34790829118755523,252,665.3526297619047,1872.8100000000002,2,79
2387,high_risk_tolerance,limited_investment_exp,very_important_liq_need,both,0.0,etp,2000.0,med_time_horizon,c9e62425def1b3d43ffb86368402eaa0,0,2000.0,5.095253069763656,1558.847108433735,138.72439317813883,7794.235542168675,693.6219658906945,2.8622372408735826e-05,0.0004534636598211536,252,1550.0084126984127,11.079999999999927,2,79
2388,med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,13.5114833333,reit,20.0,short_time_horizon,312e12e9385c43d867585b77d33e9b45,0,1.378218858860921,326.4387741279679,516.7165396015936,324.7110451980847,2583.5826980079682,1623.5552259904239,0.04805465544162847,0.6532971394006583,251,512.6495219123506,862.11,0,79
2389,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,100.0,med_time_horizon,f28db093a5e9803b994447a8caf817a4,0,100.0,430.5773966231331,2566.64643373494,416.30104547829075,12833.232168674698,2081.505227391454,0.006008136526496964,0.0637047897683698,252,2567.804285714286,2283.94,2,79
2390,med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,14.85395,stock,150.0,long_time_horizon,15e1af203d9f3b509426fc6da1b2ee80,0,9.461364517990784,6.1147296347791515,2749.8017203389836,28295.013819173062,13749.008601694917,141475.06909586533,-0.0005591378416907073,0.013870353227609678,118,133.5458474576271,-10.909999999999997,77,52
2391,med_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,91.2676666667,stock,20.0,med_time_horizon,46aa978db12f1cfd160c601bee3530b8,0,0.21676065649569667,1008.6209817525829,1049.8237085714286,995.1891026700584,5249.1185428571425,4975.945513350293,0.11115466444086833,1.228272684908283,182,1046.519058241758,138.42000000000002,0,47
2392,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,44.0788166667,stock,150.0,short_time_horizon,17d9490d6ad81e2cf52a74d958df7dec,0,3.3275052694718563,205.43227043115107,259.08687593625496,509.53177872148046,1295.4343796812748,2547.658893607402,-0.009658227014413417,0.05876376598104917,252,216.3048349206349,-574.964,0,79
2393,med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,84.3153166667,reit,1500.0,short_time_horizon,8e9830802dbb82f9a53103477f98d8da,0,17.581837102709546,79.99072751111416,1770.8141963199998,158.19134086308597,8854.0709816,790.95670431543,0.00037833420801107546,0.007273448132171913,252,1783.1806285714285,157.10919999999987,1,79
2394,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,27.4387666667,stock,20.0,short_time_horizon,3d8f56250a1169e13e941eb9d0376c32,0,0.7032653783618098,11.429489053041538,71.35560000000001,608.8240431735131,356.778,3044.120215867568,0.007719644946125661,0.16066450868064983,252,30.08186507936508,17.0,1,79
2395,med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,adr,10.0,med_time_horizon,e0c4e9f22a6a24048d0a55fcf62bbcbb,0,10.0,1.3216910012161411,48.71878744,405.13084164817326,243.5939372,2025.654208240867,0.0008369002916911516,0.0313495544274639,252,22.18876150793651,2.0512000000000015,1,79
2396,high_risk_tolerance,no_investment_exp,not_important_liq_need,iOS,1.32731666667,stock,50.0,med_time_horizon,d566f1bc65c92f7a1d4adf19fa8dab4d,0,21.483969378151546,84.52699773442127,165.63352333333336,109.81467071389433,828.1676166666667,549.0733535694717,0.012110281844423159,0.18285227922938907,222,158.33324324324326,94.85,1,55
2397,med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,51.5732333333,stock,100.0,short_time_horizon,f406e8379b52d99f55215a6b62c93b55,0,1.9021086142072943,1165.5533730083282,2126.3188567068273,1139.9687002708504,10631.594283534138,5699.843501354251,-0.0017614016129991607,0.06614160535283718,252,2111.609067857143,-1988.5366999999999,1,79
2398,high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,16.5011,stock,100.0,long_time_horizon,9986eeb6682fcd1fb0b7a08e4b41259c,0,5.713926553188085,281.6478369941823,588.2014572111553,637.4343811820055,2941.007286055777,3187.171905910027,0.006567698419781162,0.11265737104088937,251,541.4706932270916,-48.94999999999999,0,79
2399,high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,21.0561166667,stock,500.0,short_time_horizon,ff0684cfdbde4574231d90e370e333e2,0,22.669448459841195,129.37734036714153,1140.1633072826087,1818.5848974322337,5700.816536413044,9092.924487161168,0.24570473667720738,3.2568937086222154,184,990.8236956521739,1056.4399999999998,0,52
2400,high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,10.68095,stock,10.0,long_time_horizon,54fe48fbe6b91c861695f52825bdd7a9,0,0.8560947525672142,2344.2409147871335,8240.612583373493,2301.144203150308,41203.06291686747,11505.721015751542,0.004179606931764212,0.024741089645304498,252,8249.446821031746,7598.157,2,79
2401,med_risk_tolerance,no_investment_exp,very_important_liq_need,both,0.0,adr,30.0,short_time_horizon,03dcd05df4f251f68953731f4c520285,0,30.0,1262.3094291958346,4427.334106425702,1233.2909014157483,22136.670532128515,6166.454507078742,0.0046397096133996354,0.029736071955312957,252,4454.455406746031,5156.860000000001,2,79
2402,med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,81.16225,stock,20.0,med_time_horizon,14017dd521af735cca613aa9f4a7f637,0,0.24342079239553444,23.960188458693327,488.682968,371.7752949004747,2443.41484,1858.8764745023739,-0.0003554762816466571,0.009039717982359443,252,462.6308333333333,-47.379999999999995,1,79
2403,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,20.18845,stock,500.0,short_time_horizon,6a72f3d36ac93db1ced1ad06c4bb0c10,0,23.597761988253033,595.8087507680733,856.9528601593626,658.2059995974992,4284.764300796813,3291.029997987496,0.01067819114991303,0.1498353641650413,251,839.8443027888446,1656.44,0,79
2404,high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,5.60858333333,stock,500.0,long_time_horizon,6aaa15dd7aeec3d5ef831a7e04f5eb4d,0,75.65918061111213,696.1004187780811,2399.4312673599998,700.6838260226439,11997.156336799999,3503.4191301132196,0.006735888167810764,0.07772791437762264,252,2402.0996003968253,3312.4975000000004,1,79
2405,high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,18.91805,stock,9.0,short_time_horizon,371d88c26e736aa1cb7eb9f9a696de40,0,0.4518514613629346,32.06616891170979,96.52369003984063,153.5144798470826,482.6184501992032,767.5723992354132,0.003802706337742431,0.049552730357967846,252,83.35091666666666,52.74,0,79
2406,med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.737983333333,stock,5.0,short_time_horizon,52040c9b7cd583e5a9275c45effded12,0,2.876897553678665,0.0,1942.2845266666666,3663.116732115497,9711.422633333334,18315.583660577482,0.0,0.0,6,21.48,0.0,172,7
2407,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,10.7182,stock,200.0,short_time_horizon,97cdcf108d066974dfc9a07a90bde614,0,17.067467699817378,4340.671672572261,4756.16004736,4267.43383718857,23780.8002368,21337.169185942847,0.020400030015571766,0.29309250917074126,252,4736.225158730159,-364.0799999999999,1,79
2408,med_risk_tolerance,limited_investment_exp,very_important_liq_need,both,0.0,etp,25.0,long_time_horizon,43f5899f3573652af3a41dba40bce637,0,25.0,1019.7131097563214,6922.9461444,1744.674900133206,34614.730722,8723.37450066603,0.001605448405252378,0.024686063067930357,252,6851.875873412699,2112.46,1,79
2409,high_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,56.4571166667,stock,20.0,med_time_horizon,b4dafed9609514c2befd2026bd133229,0,0.3480856882536755,2.550961388581173,33.73786096774193,193.80452459677696,168.6893048387097,969.0226229838852,-0.004047737600545746,0.033493251177322506,124,12.58024193548387,-8.85,0,50
2410,low_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,2.90001666667,stock,2500.0,short_time_horizon,852911679d22b19020ceda06eea6d18b,0,641.0229016109837,98.83792755652694,933.42498752,1832.9835268496045,4667.1249376,9164.917634248024,-0.0014341511879804245,0.007547415209453866,252,797.2602682539682,-305.69000000000005,1,79
2411,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,stock,250.0,long_time_horizon,563aa3f15a708d8f48c592cf6d4c8cfc,0,250.0,630.0435980603143,2829.6124611200003,640.6167751767064,14148.0623056,3203.0838758835316,-0.0005352620663006939,0.035575399424839574,252,2822.2728055555554,-703.8852000000002,1,79
2412,high_risk_tolerance,good_investment_exp,very_important_liq_need,both,182.9652,reit,10000.0,med_time_horizon,9c88a870994d05fcbdbecc8de8e301f5,0,54.358106859340786,126.04253111439579,10055.585720000001,534.216502693866,50277.9286,2671.08251346933,0.00013030087699724614,0.0013915793730618843,252,10091.419722222223,329.9400000000005,1,79
2413,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,59.8152166667,stock,75.0,long_time_horizon,84bdc292cfb6f9787aee9ea2fc5afc54,1,1.2332439825223385,125.38650501119142,282.12150557077626,137.09830660751587,1410.6075278538813,685.4915330375793,0.057973867683142576,0.9005550320525265,221,279.88736651583713,103.16250000000002,1,79
2414,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,2.02865,stock,200.0,long_time_horizon,4bc92d70d67906d39f650cf967ef96bf,0,66.03602265035578,3.923168322538109,197.66231200000001,18.82364462346907,988.31156,94.11822311734534,-0.0001256245420161061,0.005990619814713083,252,196.68928571428572,-7.189999999999998,1,79
2415,med_risk_tolerance,limited_investment_exp,very_important_liq_need,both,33.2902333333,stock,25.0,med_time_horizon,a992d10a35554a9b84050c2465ec4d4b,0,0.7290705711157104,0.49730347631740285,85.19312785276074,484.89737459405205,425.96563926380367,2424.48687297026,4.592744843967819e-08,0.00890539794651407,163,24.99319018404908,-0.16000000000000014,0,52
2416,high_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,19.1513333333,stock,1500.0,short_time_horizon,7f0d90bb0d39ab00cb35af171a676acd,0,74.43676183556826,0.0,1655.0841428571428,1169.1956880012403,8275.420714285714,5845.978440006201,0.0,0.0,7,1500.8700000000001,0.0,169,9
2417,med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,24.0105333333,stock,50.0,long_time_horizon,491303aeafc1ee6e5210d537cc310395,0,1.9991576882300246,46.019938692632394,355.4682052,51.72888367614964,1777.341026,258.6444183807482,-0.00041364873740916847,0.028330503952296332,252,358.67727222222226,-95.80000000000001,1,79
2418,med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,adr,75.0,short_time_horizon,bdc135e5098e2dff1ba6196b8f536065,0,75.0,66.69980519592454,250.20278393574296,64.33242106359496,1251.013919678715,321.6621053179748,0.0077433647296319295,0.06708378054300755,252,249.25353174603174,277.34,2,79
2419,high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,18.5616166667,stock,5.0,short_time_horizon,73f7cfadf2c5e269c5ed77788a4b1427,0,0.2556025958995284,53.92746306522246,187.18112568306012,58.16442884826011,935.9056284153006,290.8221442413005,0.01739863061333832,0.15434206007178314,183,186.66936612021857,221.76000000000002,0,52
2420,low_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,5000.0,short_time_horizon,4001484618dd6a5cc7990d227db02ffd,0,5000.0,2289.3267377394204,3381.804602409639,2259.111256469228,16909.023012048194,11295.55628234614,-0.0022632003162264044,0.07762614756035177,252,3373.863253968254,-3479.6499999999996,2,79
2421,med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,5.99543333333,stock,10.0,short_time_horizon,7a120fb746358323cc350737d1affeb3,0,1.4295040097594285,7.39539139165538,47.95273527559055,167.09013174072345,239.76367637795275,835.4506587036171,0.014910345579913041,0.16950938798108625,127,25.82755905511811,17.6,0,47
2422,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,26.3836666667,stock,75.0,med_time_horizon,f640309b9f45259acf20bc657a9c8a12,0,2.738858930502685,46.910124236098056,2072.7046923076923,7568.263762250908,10363.523461538462,37841.31881125455,0.054654077645827435,0.22833603620060994,26,127.45961538461538,119.31,127,36
2423,med_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,1.44513333333,stock,50.0,short_time_horizon,e303a31d2cf43873773fb48148fce886,0,20.448782615836148,9.731966739211508,68.92568432432432,37.49006643807247,344.62842162162167,187.45033219036236,0.0024690640768561733,0.05234990080273844,222,65.60039819819819,14.18,1,55
2424,high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,9.2872,stock,20.0,med_time_horizon,9eea783c123b45369e4977e8d60058e0,0,1.9441636208103272,22.05210827061401,88.07205615763547,103.55179492868155,440.36028078817736,517.7589746434078,0.015279625383639757,0.173446225327788,203,78.27716896551723,97.24000000000001,0,52
2425,med_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,18.5505666667,stock,10.0,med_time_horizon,80b56aa3f6e5a09715eff368f930dd55,1,0.5114941254890967,0.4963612274192113,64.03004166666666,269.054425193581,320.1502083333334,1345.2721259679054,-0.00015911137360689385,0.030757603364373415,48,10.575000000000001,-0.3000000000000007,0,22
2426,med_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,11.6208166667,stock,50.0,short_time_horizon,1602e7cc8175aa43a62c0eb67b9c1c5c,0,3.961708764213722,57.62104328847762,400.39787903225806,709.2977402665962,2001.9893951612903,3546.4887013329817,0.006481485872484861,0.060807996523690774,248,356.22967741935486,297.16,0,79
2427,med_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,56.10345,stock,200.0,long_time_horizon,4d1bb63cdc175e7ed42f8443507d6a9e,0,3.502415353187942,3137.9794292790352,10170.267423432837,3154.405693890717,50851.33711716418,15772.028469453584,0.05470292287269225,0.28886519551978795,134,10339.875124626866,15589.760400000001,3,52
2428,med_risk_tolerance,no_investment_exp,very_important_liq_need,Android,0.0,stock,250.0,med_time_horizon,ad1ca1e9aad7a1d96280923561e9cd88,0,250.0,11.351108304080112,358.03549220883536,65.45543730130497,1790.1774610441767,327.27718650652486,6.139562982007364e-06,0.00832385924738464,252,354.32365,-2.6902000000000044,2,79
2429,high_risk_tolerance,limited_investment_exp,not_important_liq_need,iOS,9.92483333333,stock,100.0,long_time_horizon,43c4a622c63735fa9daa1cca892a2bf3,0,9.153457718656014,409.1258139157889,485.23715183246077,807.7950284412118,2426.1857591623034,4038.9751422060585,0.006890031890758042,0.10385965085858645,191,436.4115706806283,-38.84,0,52
2430,med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,22.8558333333,stock,8.0,med_time_horizon,198d9b28abbd28bb1e96535599e34012,0,0.3353477486293853,2.5566787746648174,49.17657327586207,264.284396858406,245.88286637931037,1321.4219842920297,0.006803763808550502,0.1212532835209867,116,17.966206896551725,5.800000000000001,161,62
2431,high_risk_tolerance,extensive_investment_exp,very_important_liq_need,Android,19.5582333333,stock,100.0,short_time_horizon,d24ef1f67de38de40251eddfd21ff8ee,0,4.864231200159651,11.184831388131297,97.68716465863453,70.56331686231479,488.4358232931727,352.8165843115741,-0.000746726683337016,0.03063038486290397,252,93.12507936507937,-26.070000000000007,2,79
2432,med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,17.9123166667,stock,0.01,long_time_horizon,6a5ff0b7c6ab566b9aedec824f209ea6,0,0.0005287559518082506,165.84087498095917,398.571096,1543.7972331085348,1992.85548,7718.986165542673,0.03626605905976895,0.5513099614464442,252,296.0584920634921,406.02,1,79
2433,med_risk_tolerance,no_investment_exp,very_important_liq_need,both,68.3332166667,stock,10.0,short_time_horizon,30bd0497fefe3904ca0bf902033f6e2b,0,0.14423101192711418,402.1559155060938,806.5651492391305,928.4314790485231,4032.8257461956523,4642.157395242614,0.01845707558862383,0.12910428266588833,184,719.7216820652175,983.6604000000001,0,52
2434,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,40.3922333333,stock,13.65,short_time_horizon,cc0d0ca113b752abd429447b94d565b6,0,0.3297720103693606,7.957137093072833,43.6170700877193,214.89547166590532,218.0853504385965,1074.4773583295264,0.005016049508963625,0.1188775719099628,228,25.114127631578945,-1.0075000000000003,1,63
2435,med_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,7.74795,etp,500.0,short_time_horizon,a77b0152978f8591ed2fea5eb5a5d0cb,0,57.15624803525398,272.3792897997434,810.8926166666666,287.58501917982977,4054.4630833333335,1437.9250958991488,0.010035710640797356,0.1020295408729124,120,821.8225500000001,607.71,0,47
2436,med_risk_tolerance,no_investment_exp,very_important_liq_need,Android,18.25975,stock,5.0,med_time_horizon,d3c66b4f4e08daec8a1e80c7890aa116,0,0.25960876958423657,43.80424347518714,212.96689893617022,969.627026244117,1064.834494680851,4848.135131220583,0.04096502035210966,0.3940095694672425,94,89.7669914893617,91.66000000000001,49,52
